Trace,Search,Level,State,Event St.,Event end,Amplitud,Amp. SD,Dwell Time,Inst. Freq,Interval
1,1,1,A,26840.58008,26843.84961,3.38679,0.316388,3.2694,21.299664,46.9491
1,1,0,AB,26843.84961,26843.9707,0.77677,0,0.121,29.213799,34.2304
1,1,1,A,26843.9707,26844.24023,2.978674,0.079005,0.2697,294.950439,3.3904
1,1,0,A,26844.24023,26848.58984,0.073026,0.215119,4.3498,2559.508545,0.3907
1,1,1,A,26848.58984,26850.63086,3.541399,0.259908,2.041,216.473648,4.6195
1,1,0,A,26850.63086,26865.11914,0.060811,0.198032,14.4881,156.47493,6.3908
1,1,1,A,26865.11914,26865.33008,3.208312,0.153642,0.211,60.499363,16.5291
1,1,0,A,26865.33008,26870.2207,0.064555,0.190625,4.8904,68.03138,14.6991
1,1,1,A,26870.2207,26888.03906,3.434644,0.28556,17.8186,196.024628,5.1014
1,1,0,A,26888.03906,26894.36914,0.070841,0.199749,6.33,44.035404,22.709
1,1,1,A,26894.36914,26895.86914,3.477798,0.279071,1.5,41.410267,24.1486
1,1,0,A,26895.86914,26901,0.033418,0.184015,5.1309,127.713921,7.83
1,1,1,A,26901,26901.57031,3.432316,0.137918,0.5702,150.809097,6.6309
1,1,0,A,26901.57031,26901.81055,-0.196824,0.380066,0.2403,175.404739,5.7011
1,1,1,A,26901.81055,26902.43945,3.365874,0.232663,0.629,1233.806274,0.8105
1,1,0,A,26902.43945,26915.03906,-0.030889,0.200779,12.5996,1150.35083,0.8693
1,1,1,A,26915.03906,26926.16992,3.393378,0.267916,11.1309,75.593788,13.2286
1,1,0,A,26926.16992,26962.10938,-0.014604,0.199325,35.939499,42.139862,23.730499
1,1,1,A,26962.10938,26964.15039,3.473256,0.213747,2.041,21.244774,47.0704
1,1,0,A,26964.15039,26968.74023,-0.010405,0.198257,4.5897,26.3293,37.980499
1,1,1,A,26968.74023,26971.89063,3.311332,0.495556,3.1503,150.813644,6.6307
1,1,0,A,26971.89063,26974.4707,-0.015656,0.199545,2.58,129.198959,7.74
1,1,1,A,26974.4707,26975.46094,3.181611,0.384726,0.9905,174.510941,5.7303
1,1,0,A,26975.46094,27006.96094,-0.032758,0.210763,31.5,280.072815,3.5705
1,1,1,AB,27006.96094,27007.08008,2.272774,0,0.1191,30.778227,32.490501
1,1,0,A,27007.08008,27053.46094,0.067023,0.193606,46.380901,31.626453,31.619101
1,1,1,A,27053.46094,27054.21094,3.20839,0.284481,0.75,21.505377,46.5
1,1,0,A,27054.21094,27076.83008,0.072831,0.195809,22.619101,21.217503,47.130901
1,1,1,A,27076.83008,27082.23047,3.326144,0.265811,5.4004,42.79155,23.369101
1,1,0,A,27082.23047,27107.58008,0.003679,0.207144,25.3496,35.68943,28.019501
1,1,1,A,27107.58008,27117.68945,3.406835,0.318054,10.1094,32.520325,30.75
1,1,0,A,27117.68945,27124.65039,0.092605,0.19756,6.961,28.201586,35.459
1,1,1,A,27124.65039,27127.23047,3.399613,0.230099,2.58,58.580936,17.0704
1,1,0,A,27127.23047,27132.81055,-0.002624,0.197171,5.58,104.810814,9.541
1,1,1,A,27132.81055,27137.18945,3.370108,0.263998,4.379,122.549019,8.16
1,1,0,A,27137.18945,27137.42969,0.322427,0.083867,0.24,100.41169,9.959
1,1,1,A,27137.42969,27160.61914,3.400278,0.293375,23.1896,216.49707,4.619
1,1,0,AB,27160.61914,27160.67969,1.203179,0,0.0604,42.681053,23.4296
1,1,1,A,27160.67969,27169.58984,3.303078,0.423506,8.9105,43.010754,23.25
1,1,0,A,27169.58984,27191.31055,-0.025725,0.197082,21.720501,111.471535,8.9709
1,1,1,A,27191.31055,27218.33984,3.361681,0.26742,27.029499,32.646664,30.631001
1,1,0,A,27218.33984,27219.75,0.293384,0.196301,1.41,20.512821,48.75
1,1,1,A,27219.75,27220.5,3.052893,0.341907,0.75,35.162361,28.439501
1,1,0,AB,27220.5,27220.61914,1.056317,0,0.1191,462.962952,2.16
1,1,1,A,27220.61914,27224.82031,3.355376,0.253495,4.2011,1150.615601,0.8691
1,1,0,A,27224.82031,27231.90039,-0.051469,0.196459,7.0803,231.470764,4.3202
1,1,1,A,27231.90039,27233.07031,3.191417,0.268062,1.1697,88.641479,11.2814
